_id,_country,_state,_st,_source_loc,_source_location,_source_subloc,_source_sublocation,_url,_long,_lat,_last_touch,_count,_check_me,_accuracy,_freq_per_day,_ratio_for_today,_ratio_for_yesterday,_num_new_links_last_scrape,_location_object,_lo_country,_lo_state,_lo_metro,_lo_county,_lo_city,_lo_locality,_lo_zip
505,Canada,British Columbia,BC,abbotsford,fraser valley,,,abbotsford.craigslist.ca,-121.81593,49.37641,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
506,Canada,British Columbia,BC,kamloops,kamloops,,,kamloops.craigslist.ca,-120.34083,50.67611,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YKA"", ""success"": true}]",CAN,CAN-BC,CAN-YKA,,,,
507,Canada,British Columbia,BC,kelowna,kelowna / okanagan,,,kelowna.craigslist.ca,-119.52361,49.83385,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
508,Canada,British Columbia,BC,cranbrook,kootenays,,,cranbrook.craigslist.ca,-115.7568,50.12841,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
509,Canada,British Columbia,BC,nanaimo,nanaimo,,,nanaimo.craigslist.ca,-123.98175,49.19093,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
510,Canada,British Columbia,BC,princegeorge,prince george,,,princegeorge.craigslist.ca,-122.77658,53.91848,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YXS"", ""success"": true}]",CAN,CAN-BC,CAN-YXS,,,,
511,Canada,British Columbia,BC,skeena,skeena-bulkley,,,skeena.craigslist.ca,-127.78943,55.1196,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
512,Canada,British Columbia,BC,sunshine,sunshine coast,,,sunshine.craigslist.ca,-123.7644,49.76044,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
513,Canada,British Columbia,BC,vancouver,vancouver,van,vancouver,vancouver.craigslist.ca,-123.1088,49.24852,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YVR"", ""success"": true}]",CAN,CAN-BC,CAN-YVR,,,,
514,Canada,British Columbia,BC,vancouver,vancouver,nvn,north shore,vancouver.craigslist.ca,-123.07129,49.32206,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""metro"": ""CAN-YVR"", ""success"": true}]",CAN,,CAN-YVR,,,,
515,Canada,British Columbia,BC,vancouver,vancouver,bnc,burnaby/newwest,vancouver.craigslist.ca,-123.1088,49.24852,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YVR"", ""success"": true}]",CAN,CAN-BC,CAN-YVR,,,,
516,Canada,British Columbia,BC,vancouver,vancouver,rds,delta/surrey/langley,vancouver.craigslist.ca,-122.82796,49.1059,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
517,Canada,British Columbia,BC,vancouver,vancouver,pml,tricities/pitt/maple,vancouver.craigslist.ca,-123.1088,49.24852,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YVR"", ""success"": true}]",CAN,CAN-BC,CAN-YVR,,,,
518,Canada,British Columbia,BC,vancouver,vancouver,rch,richmond,vancouver.craigslist.ca,-123.05774,49.16995,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
519,Canada,British Columbia,BC,victoria,victoria,,,victoria.craigslist.ca,-123.36556,48.42861,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""metro"": ""CAN-YYJ"", ""success"": true}]",CAN,CAN-BC,CAN-YYJ,,,,
520,Canada,British Columbia,BC,whistler,whistler,,,whistler.craigslist.ca,-122.95942,50.11617,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-BC"", ""success"": true}]",CAN,CAN-BC,,,,,
521,Canada,Manitoba,MB,winnipeg,winnipeg,,,winnipeg.craigslist.ca,-97.15292,49.88608,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-MB"", ""metro"": ""CAN-YWG"", ""success"": true}]",CAN,CAN-MB,CAN-YWG,,,,
522,Canada,New Brunswick,NB,newbrunswick,new brunswick,,,newbrunswick.craigslist.ca,-66.46192,46.56532,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-NB"", ""success"": true}]",CAN,CAN-NB,,,,,
523,Canada,Newfoundland and Labrador,NL,newfoundland,st john's,,,newfoundland.craigslist.ca,-52.71267,47.56148,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-NL"", ""success"": true}]",CAN,CAN-NL,,,,,
524,Canada,Northwest Territories,NT,territories,territories,,,territories.craigslist.ca,-106.61151,60.00241,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-NT"", ""success"": true}]",CAN,CAN-NT,,,,,
525,Canada,Northwest Territories,NT,yellowknife,yellowknife,,,yellowknife.craigslist.ca,-114.37647,62.45465,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-NT"", ""success"": true}]",CAN,CAN-NT,,,,,
526,Canada,Nova Scotia,NS,halifax,halifax,,,halifax.craigslist.ca,-63.57531,44.64888,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""state"": ""CAN-NS"", ""success"": true}]",,CAN-NS,,,,,
527,Canada,Ontario,ON,barrie,barrie,,,barrie.craigslist.ca,-79.687,44.3812,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
528,Canada,Ontario,ON,belleville,belleville,,,belleville.craigslist.ca,-77.37874,44.20428,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
529,Canada,Ontario,ON,brantford,brantford-woodstock,,,brantford.craigslist.ca,-80.74667,43.13056,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
530,Canada,Ontario,ON,chatham,chatham-kent,,,chatham.craigslist.ca,-82.18333,42.4,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
531,Canada,Ontario,ON,cornwall,cornwall,,,cornwall.craigslist.ca,-74.74,45.0275,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""success"": true}]",CAN,,,,,,
532,Canada,Ontario,ON,guelph,guelph,,,guelph.craigslist.ca,-80.24762,43.5391,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
533,Canada,Ontario,ON,hamilton,hamilton-burlington,,,hamilton.craigslist.ca,-79.7903,43.3487,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
534,Canada,Ontario,ON,kingston,kingston,,,kingston.craigslist.ca,-76.50336,44.26356,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
535,Canada,Ontario,ON,kitchener,kitchener-waterloo-cambridge,,,kitchener.craigslist.ca,-80.46386,43.45655,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""metro"": ""CAN-YKF"", ""success"": true}]",CAN,CAN-ON,CAN-YKF,,,,
536,Canada,Ontario,ON,londonon,london,,,londonon.craigslist.ca,-81.24614,42.9794,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
537,Canada,Ontario,ON,niagara,niagara region,,,niagara.craigslist.ca,-78.74762,43.31195,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-BUF-BUR"", ""success"": true, ""metro"": ""USA-BUF"", ""country"": ""USA"", ""zipcode"": ""USA-14028"", ""county"": ""USA-NY-NIA"", ""state"": ""USA-NY""}]",USA,USA-NY,USA-BUF,USA-NY-NIA,USA-BUF-BUR,,USA-14028
538,Canada,Ontario,ON,ottawa,ottawa-hull-gatineau,,,ottawa.craigslist.ca,-75.75166,45.43905,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-QC"", ""success"": true}]",CAN,CAN-QC,,,,,
539,Canada,Ontario,ON,owensound,owen sound,,,owensound.craigslist.ca,-80.93333,44.56667,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
540,Canada,Ontario,ON,peterborough,peterborough,,,peterborough.craigslist.ca,-78.31986,44.30896,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
541,Canada,Ontario,ON,sarnia,sarnia,,,sarnia.craigslist.ca,-82.36059,42.9848,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
542,Canada,Ontario,ON,soo,sault ste marie,,,soo.craigslist.ca,-84.34532,46.4953,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""city"": ""USA-SAU-SAU"", ""success"": true, ""metro"": ""USA-SAU"", ""country"": ""USA"", ""zipcode"": ""USA-49783"", ""county"": ""USA-MI-CHI"", ""state"": ""USA-MI""}]",USA,USA-MI,USA-SAU,USA-MI-CHI,USA-SAU-SAU,,USA-49783
543,Canada,Ontario,ON,sudbury,sudbury,,,sudbury.craigslist.ca,-81.01,46.49,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
544,Canada,Ontario,ON,thunderbay,thunder bay,,,thunderbay.craigslist.ca,-89.2673,48.4158,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""metro"": ""CAN-YQT"", ""success"": true}]",CAN,CAN-ON,CAN-YQT,,,,
545,Canada,Ontario,ON,toronto,toronto,tor,city of toronto,toronto.craigslist.ca,-79.54776,43.61949,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
546,Canada,Ontario,ON,toronto,toronto,drh,durham region,toronto.craigslist.ca,-79.38167,43.6525,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""metro"": ""CAN-YYZ"", ""success"": true}]",CAN,CAN-ON,CAN-YYZ,,,,
547,Canada,Ontario,ON,toronto,toronto,yrk,york region,toronto.craigslist.ca,-79.47852,43.68992,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""metro"": ""CAN-YYZ"", ""success"": true}]",CAN,CAN-ON,CAN-YYZ,,,,
548,Canada,Ontario,ON,toronto,toronto,bra,brampton,toronto.craigslist.ca,-79.69185,43.74836,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
549,Canada,Ontario,ON,toronto,toronto,mss,mississauga,toronto.craigslist.ca,-79.68851,43.61629,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
550,Canada,Ontario,ON,toronto,toronto,oak,oakville,toronto.craigslist.ca,-77.74521,43.58805,5/10/13 2:54,0,Y,2,24,100,25,0,"[{""county"": ""USA-NY-MOR"", ""country"": ""USA"", ""state"": ""USA-NY"", ""success"": true}]",USA,USA-NY,,USA-NY-MOR,,,
551,Canada,Ontario,ON,windsor,windsor,,,windsor.craigslist.ca,-82.99334,42.29268,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-ON"", ""success"": true}]",CAN,CAN-ON,,,,,
552,Canada,Prince Edward Island,PE,pei,prince edward island,,,pei.craigslist.ca,-63.22442,46.43403,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""state"": ""CAN-PE"", ""success"": true}]",,CAN-PE,,,,,
553,Canada,Quebec,QC,montreal,montreal,,,montreal.craigslist.ca,-73.55417,45.50889,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""metro"": ""CAN-YUL"", ""success"": true}]",CAN,,CAN-YUL,,,,
554,Canada,Quebec,QC,quebec,quebec city,,,quebec.craigslist.ca,-71.24493,46.80207,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-QC"", ""metro"": ""CAN-YQB"", ""success"": true}]",CAN,CAN-QC,CAN-YQB,,,,
555,Canada,Quebec,QC,saguenay,saguenay,,,saguenay.craigslist.ca,-71.08333,48.43333,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-QC"", ""success"": true}]",CAN,CAN-QC,,,,,
556,Canada,Quebec,QC,sherbrooke,sherbrooke,,,sherbrooke.craigslist.ca,-71.89288,45.40483,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-QC"", ""success"": true}]",CAN,CAN-QC,,,,,
557,Canada,Quebec,QC,troisrivieres,trois-rivieres,,,troisrivieres.craigslist.ca,-72.58215,46.35452,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-QC"", ""success"": true}]",CAN,CAN-QC,,,,,
558,Canada,Saskatchewan,SK,regina,regina,,,regina.craigslist.ca,-104.60667,50.45472,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-SK"", ""metro"": ""CAN-YQR"", ""success"": true}]",CAN,CAN-SK,CAN-YQR,,,,
559,Canada,Saskatchewan,SK,saskatoon,saskatoon,,,saskatoon.craigslist.ca,-106.64766,52.13437,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-SK"", ""metro"": ""CAN-YXE"", ""success"": true}]",CAN,CAN-SK,CAN-YXE,,,,
560,Canada,Yukon Territory,YT,whitehorse,whitehorse,,,whitehorse.craigslist.ca,-135.05,60.71667,5/10/13 2:54,0,Y,1,24,100,25,0,"[{""country"": ""CAN"", ""state"": ""CAN-YU"", ""success"": true}]",CAN,CAN-YU,,,,,
561,Austria,,,vienna,vienna,,,vienna.craigslist.at,16.38282,48.20662,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""AUT"", ""metro"": ""AUT-VIE"", ""success"": true}]",AUT,,AUT-VIE,,,,
562,Belgium,,,brussels,belgium,,,brussels.craigslist.org,4.46994,50.50389,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""BEL"", ""success"": true}]",BEL,,,,,,
563,Bulgaria,,,bulgaria,bulgaria,,,bulgaria.craigslist.org,25.48583,42.73388,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""BGR"", ""success"": true}]",BGR,,,,,,
564,Croatia,,,zagreb,croatia,,,zagreb.craigslist.org,15.2,45.1,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""HRV"", ""success"": true}]",HRV,,,,,,
565,Czech Republic,,,prague,prague,,,prague.craigslist.cz,14.42046,50.08781,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""CZE"", ""metro"": ""CZE-PRG"", ""success"": true}]",CZE,,CZE-PRG,,,,
566,Denmark,,,copenhagen,copenhagen,,,copenhagen.craigslist.org,12.58305,55.6934,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DNK"", ""metro"": ""DNK-CPH"", ""success"": true}]",DNK,,DNK-CPH,,,,
567,Finland,,,helsinki,finland,,,helsinki.craigslist.fi,25.74815,61.92411,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FIN"", ""success"": true}]",FIN,,,,,,
568,France,,,bordeaux,bordeaux,,,bordeaux.craigslist.org,-0.57614,44.83737,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-BOD"", ""success"": true}]",FRA,,FRA-BOD,,,,
569,France,,,rennes,brittany,,,rennes.craigslist.org,-2.93264,48.20205,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""success"": true}]",FRA,,,,,,
570,France,,,grenoble,grenoble,,,grenoble.craigslist.org,5.73163,45.19428,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-GNB"", ""success"": true}]",FRA,,FRA-GNB,,,,
571,France,,,lille,lille,,,lille.craigslist.org,3.06302,50.63718,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""success"": true}]",FRA,,,,,,
572,France,,,loire,loire valley,,,loire.craigslist.org,0.69465,47.3912,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""success"": true}]",FRA,,,,,,
573,France,,,lyon,lyon,,,lyon.craigslist.org,4.83433,45.7673,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-LYS"", ""success"": true}]",FRA,,FRA-LYS,,,,
574,France,,,marseilles,marseille,,,marseilles.craigslist.org,5.38104,43.29761,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-MRS"", ""success"": true}]",FRA,,FRA-MRS,,,,
575,France,,,montpellier,montpellier,,,montpellier.craigslist.org,3.87945,43.60818,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-MPL"", ""success"": true}]",FRA,,FRA-MPL,,,,
576,France,,,cotedazur,nice / cote d'azur,,,cotedazur.craigslist.org,7.26627,43.70343,4/26/13 7:27,0,N,1,24,100,25,0,"[{""success"": false, ""error"": ""No results found""}]",,,,,,,
577,France,,,rouen,normandy,,,rouen.craigslist.org,-3.70181,48.60276,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""success"": true}]",FRA,,,,,,
578,France,,,paris,paris,,,paris.craigslist.org,2.35099,48.85667,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""success"": true}]",FRA,,,,,,
579,France,,,strasbourg,strasbourg,,,strasbourg.craigslist.org,7.74375,48.58293,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-SXB"", ""success"": true}]",FRA,,FRA-SXB,,,,
580,France,,,toulouse,toulouse,,,toulouse.craigslist.org,1.44295,43.60436,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""FRA"", ""metro"": ""FRA-TLS"", ""success"": true}]",FRA,,FRA-TLS,,,,
581,Germany,,,berlin,berlin,,,berlin.craigslist.de,13.4114,52.52341,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""success"": true}]",DEU,,,,,,
582,Germany,,,bremen,bremen,,,bremen.craigslist.de,8.80708,53.07498,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-BRE"", ""success"": true}]",DEU,,DEU-BRE,,,,
583,Germany,,,cologne,cologne,,,cologne.craigslist.de,6.95991,50.94066,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-CGN"", ""success"": true}]",DEU,,DEU-CGN,,,,
584,Germany,,,dresden,dresden,,,dresden.craigslist.de,13.73363,51.05099,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-DRS"", ""success"": true}]",DEU,,DEU-DRS,,,,
585,Germany,,,dusseldorf,dusseldorf,,,dusseldorf.craigslist.de,6.77565,51.22494,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-DUS"", ""success"": true}]",DEU,,DEU-DUS,,,,
586,Germany,,,essen,essen / ruhr,,,essen.craigslist.de,7.33828,51.43195,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""success"": true}]",DEU,,,,,,
587,Germany,,,frankfurt,frankfurt,,,frankfurt.craigslist.de,14.16667,52.5,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""success"": true}]",DEU,,,,,,
588,Germany,,,hamburg,hamburg,,,hamburg.craigslist.de,9.99158,53.55381,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-HAM"", ""success"": true}]",DEU,,DEU-HAM,,,,
589,Germany,,,hannover,hannover,,,hannover.craigslist.de,9.73569,52.37207,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-HAJ"", ""success"": true}]",DEU,,DEU-HAJ,,,,
590,Germany,,,heidelberg,heidelberg,,,heidelberg.craigslist.de,8.68028,49.4019,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""success"": true}]",DEU,,,,,,
591,Germany,,,kaiserslautern,kaiserslautern,,,kaiserslautern.craigslist.de,7.76903,49.44471,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""success"": true}]",DEU,,,,,,
592,Germany,,,leipzig,leipzig,,,leipzig.craigslist.de,12.37136,51.33967,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-LEJ"", ""success"": true}]",DEU,,DEU-LEJ,,,,
593,Germany,,,munich,munich,,,munich.craigslist.de,11.58019,48.13913,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-MUC"", ""success"": true}]",DEU,,DEU-MUC,,,,
594,Germany,,,nuremberg,nuremberg,,,nuremberg.craigslist.de,11.08048,49.45052,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-NUE"", ""success"": true}]",DEU,,DEU-NUE,,,,
595,Germany,,,stuttgart,stuttgart,,,stuttgart.craigslist.de,9.18077,48.77711,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""DEU"", ""metro"": ""DEU-STR"", ""success"": true}]",DEU,,DEU-STR,,,,
596,Greece,,,athens,greece,,,athens.craigslist.gr,21.82431,39.07421,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""GRC"", ""success"": true}]",GRC,,,,,,
597,Hungary,,,budapest,budapest,,,budapest.craigslist.org,19.04076,47.49841,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""HUN"", ""metro"": ""HUN-BUD"", ""success"": true}]",HUN,,HUN-BUD,,,,
598,Iceland,,,reykjavik,reykjavik,,,reykjavik.craigslist.org,-21.89521,64.13534,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ISL"", ""metro"": ""ISL-REK"", ""success"": true}]",ISL,,ISL-REK,,,,
599,Ireland,,,dublin,dublin,,,dublin.craigslist.org,-6.26749,53.3441,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""IRL"", ""metro"": ""IRL-DUB"", ""success"": true}]",IRL,,IRL-DUB,,,,
600,Italy,,,bologna,bologna,,,bologna.craigslist.it,11.34648,44.49422,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-BLQ"", ""success"": true}]",ITA,,ITA-BLQ,,,,
601,Italy,,,florence,florence / tuscany,,,florence.craigslist.it,11.2569,43.76873,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-FLR"", ""success"": true}]",ITA,,ITA-FLR,,,,
602,Italy,,,genoa,genoa,,,genoa.craigslist.it,8.93399,44.40706,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-GOA"", ""success"": true}]",ITA,,ITA-GOA,,,,
603,Italy,,,milan,milan,,,milan.craigslist.it,9.18814,45.46369,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-MIL"", ""success"": true}]",ITA,,ITA-MIL,,,,
604,Italy,,,naples,napoli / campania,,,naples.craigslist.it,14.25164,40.8401,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-NAP"", ""success"": true}]",ITA,,ITA-NAP,,,,
605,Italy,,,perugia,perugia,,,perugia.craigslist.it,12.38917,43.1107,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""success"": true}]",ITA,,,,,,
606,Italy,,,rome,rome,,,rome.craigslist.it,12.48232,41.89547,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-ROM"", ""success"": true}]",ITA,,ITA-ROM,,,,
607,Italy,,,sardinia,sardinia,,,sardinia.craigslist.it,9.01289,40.12088,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""success"": true}]",ITA,,,,,,
608,Italy,,,sicily,sicilia,,,sicily.craigslist.it,14.65878,37.39793,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""success"": true}]",ITA,,,,,,
609,Italy,,,torino,torino,,,torino.craigslist.it,7.68662,45.07056,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""ITA"", ""metro"": ""ITA-TRN"", ""success"": true}]",ITA,,ITA-TRN,,,,
610,Italy,,,venice,venice / veneto,,,venice.craigslist.it,12.33878,45.43434,4/26/13 7:27,0,N,1,24,100,25,0,"[{""metro"": ""ITA-VCE"", ""success"": true}]",,,ITA-VCE,,,,
611,Luxembourg,,,luxembourg,luxembourg,,,luxembourg.craigslist.org,6.1296,49.61,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""LUX"", ""success"": true}]",LUX,,,,,,
612,Netherlands,,,amsterdam,amsterdam / randstad,,,amsterdam.craigslist.org,5.20723,52.36837,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""NLD"", ""success"": true}]",NLD,,,,,,
613,Norway,,,oslo,norway,,,oslo.craigslist.org,8.46895,60.47202,4/26/13 7:27,0,N,1,24,100,25,0,"[{""country"": ""NOR"", ""success"": true}]",NOR,,,,,,
